,asin,is_amazons_choice,is_sponsored,best_seller,manufacturer,pos,price,rating,reviews_count,title,url,page_nbr,subgroup,reviews
0,B06Y2R5J2Q,False,True,False,,1,,4.6,78,"Koobay 16.5"" Rose Gold Copper Clothes Hangers - 60 Pack,Heavy Duty Strong Metal Hanger for Storage Display Sling Organization of Coat Shirts Dresses Jacket Elegant Standard Suit Accessory",https://aax-us-iad.amazon.com/x/c/RMD39H3NPt8e7McW3XDWhLQAAAGOHVkznQEAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDbS1Xi/https://www.amazon.com/gp/aw/d/B06Y2R5J2Q/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=01ba517321821305a7eaaac531b266f5&hsa_cr_id=5676931360301&qid=1709889368&sr=1-1-9e67e56a-6f64-441f-a281-df67fc737124&ref_=sbx_be_s_sparkle_mcd_asin_0_img&pd_rd_w=qtk7Q&content-id=amzn1.sym.417820b0-80f2-4084-adb3-fb612550f30b:amzn1.sym.417820b0-80f2-4084-adb3-fb612550f30b&pf_rd_p=417820b0-80f2-4084-adb3-fb612550f30b&pf_rd_r=2CSXJW1WSGQF5KSP8QB0&pd_rd_wg=D77MV&pd_rd_r=197de776-3b6b-4533-991f-e06891824115,1,paid,"[{'title': '5.0 out of 5 stars Strong, slim, pretty.', 'author': 'Elizabeth', 'rating': 5, 'content': 'I love my new sturdy, slim hangers.I got the silver for my husband and rose color for myself. Got rid of all the old wire, clunky, bendable and breakable hangers. This helped me with space and organizing my closet. Worth the money.', 'timestamp': 'Reviewed in the United States February 15, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Very Elegant and Sparkly! Very Satisfied', 'author': 'Crowwn Jewwels', 'rating': 5, 'content': 'These hangers are so elegant! I hv bought every single brand out there in this color to troubleshoot and these take the cake! They are very close to normal hanger size to not put an indent into the clothes on the end of the hanger! The indents in the hanger are nice and deep to keep clothes secure to the hanger! Because they are so thin you can squish so many more clothes into the closet! The most gorgeous color and the sparkle BIG TIME! I wish they had a version of this hanger without the indent for the clothes that dont need it but overall super amazing!', 'timestamp': 'Reviewed in the United States December 24, 2019', 'is_verified': True}, {'title': '5.0 out of 5 stars My favorite hanger', 'author': 'Beth A. Genicola', 'rating': 5, 'content': 'These are definitely by far my favorite hangers, metal hangers take up less room in your closet, and the deep pocket in the hanger allows for my spaghetti strap tops to hang without falling off the hanger.', 'timestamp': 'Reviewed in the United States December 23, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Nice looking and sturdy', 'author': 'Anne Pitzer', 'rating': 5, 'content': 'Nice little touch of flash in the closet', 'timestamp': 'Reviewed in the United States December 2, 2022', 'is_verified': True}, {'title': '5.0 out of 5 stars Best Coat Hangers in my lifetime!', 'author': 'Edwin H. Holmes Jr.', 'rating': 5, 'content': 'I bought a set from a local store, and loved them, and I have been looking for more for over a year. I found them on Amazon, as usual, at a great price, and I bought a case of them. They are the best hangers, at a great price.', 'timestamp': 'Reviewed in the United States May 29, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Glad I found these', 'author': 'kat', 'rating': 5, 'content': 'I bought copper hangers years ago and got frustrated with flocked hangers that are hard to get clothes on so very happy I found more. I bought a lot of them so much cheaper per hanger than smaller quantities.', 'timestamp': 'Reviewed in the United States June 25, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Very disappointed. I only received 50 hangers not 60 as advertised!', 'author': 'nancy ryans', 'rating': 5, 'content': 'I didn’t receive the amount advertised. I received only 50 hangers opposed to the 60 I paid for', 'timestamp': 'Reviewed in the United States June 6, 2022', 'is_verified': True}, {'title': '5.0 out of 5 stars Definitely reccomend', 'author': 'Alexandria Finn', 'rating': 5, 'content': 'Very sturdy, great quality. They are a nice shiny copper color without looking metallic orange', 'timestamp': 'Reviewed in the United States June 23, 2018', 'is_verified': True}, {'title': '4.0 out of 5 stars Very nice', 'author': 'Nora stewart', 'rating': 4, 'content': 'I really love the look of these hangers and the type of metal that they are made out of. I wish there was a way to keep the clothes from slipping off of them and a way to make them so that the top swivels and then they would be perfect', 'timestamp': 'Reviewed in the United States July 5, 2022', 'is_verified': True}, {'title': '3.0 out of 5 stars Nice ...but', 'author': 'stenogrl', 'rating': 3, 'content': 'I love the hangers. However, the way they are very tightly strapped together every five hangers, I cannot take them apart. There are three on each set of five and the zip tie is so tight that I cannot get the scissors in between. I am exhausted from breaking apart ten hangers? I will have to pay someone to do that for me. If the zip tie was a little looser so you could get something sharp to cut it, would be nice. Otherwise I love them.', 'timestamp': 'Reviewed in the United States December 4, 2018', 'is_verified': True}]"
1,B076M396J5,False,True,False,,2,,4.6,145,"25Pack Koobay 16.5"" Metal Hook Wire Rose Gold Copper Hangers with Clips Clothes Stroage Coat Hangers",https://aax-us-iad.amazon.com/x/c/RMD39H3NPt8e7McW3XDWhLQAAAGOHVkznQEAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDbS1Xi/https://www.amazon.com/gp/aw/d/B076M396J5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=01ba517321821305a7eaaac531b266f5&hsa_cr_id=5676931360301&qid=1709889368&sr=1-2-9e67e56a-6f64-441f-a281-df67fc737124&ref_=sbx_be_s_sparkle_mcd_asin_1_img&pd_rd_w=qtk7Q&content-id=amzn1.sym.417820b0-80f2-4084-adb3-fb612550f30b:amzn1.sym.417820b0-80f2-4084-adb3-fb612550f30b&pf_rd_p=417820b0-80f2-4084-adb3-fb612550f30b&pf_rd_r=2CSXJW1WSGQF5KSP8QB0&pd_rd_wg=D77MV&pd_rd_r=197de776-3b6b-4533-991f-e06891824115,1,paid,"[{'title': '5.0 out of 5 stars Great for scrub sets or hanging other outfits on one hanger', 'author': 'TeresitaC', 'rating': 5, 'content': ""These hangers are perfect for hanging my scrub sets. I clip the pants on and hang the shirt over top. They are very pretty in rose gold and they are strong, but thin, so they don't take up too much space in the closet. My only complaint is that the clips sometimes slip from side to side."", 'timestamp': 'Reviewed in the United States September 3, 2019', 'is_verified': True}, {'title': '5.0 out of 5 stars Strong, rust-free and beautiful hangers', 'author': 'Patty', 'rating': 5, 'content': ""When we moved to our little home from a larger one, I purchased rose gold hangers to keep my closet organized and tops unsnagged and well-spaced. Then I spotted these rose gold hangers with clips for my slacks and skirts. (IMHO wire hangers don't hold up and wooden ones are too wide.) Delighted to find these."", 'timestamp': 'Reviewed in the United States April 12, 2019', 'is_verified': True}, {'title': '5.0 out of 5 stars Looks nice and color very different', 'author': 'Ruth', 'rating': 5, 'content': 'I haven’t used it yet as my apt is not done yet so can’t provide more feedback than this..looks gorgeous and sturdy but don’t know about durability and I think it’s a bit overpriced. So there u have my say..', 'timestamp': 'Reviewed in the United States November 2, 2019', 'is_verified': True}, {'title': '5.0 out of 5 stars Great hangers! Love the look and very durable!', 'author': 'Christopher Smekens', 'rating': 5, 'content': 'Great hangers! Decided to change out all hangers in my closet to match and love these, a little expensive but worth it! Strong and durable too!', 'timestamp': 'Reviewed in the United States September 29, 2019', 'is_verified': True}, {'title': '4.0 out of 5 stars Perfect for lingerie', 'author': 'Saralynn C Edens', 'rating': 4, 'content': 'Love the versatility of this hanger for my nice brassieres and other lingerie. I gave it 4 stars because the top hook is a little too small to fit the dowel in our closet, so I had to get creative with finding a way to hang them using another solid wood hanger. Not a biggy! Rose gold is beautiful.', 'timestamp': 'Reviewed in the United States September 28, 2022', 'is_verified': True}, {'title': '5.0 out of 5 stars Good large hangers', 'author': 'Amazon Customer', 'rating': 5, 'content': 'Great pants hangers for larger sizes.', 'timestamp': 'Reviewed in the United States January 25, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Great for intended purpose', 'author': 'Amanda Daniels Geier', 'rating': 5, 'content': 'Great for intended purpose of hanging coordinated skirts/tops or suits. Less versatile than other hangers as I don’t like to use these to hang just a dress or top on because of the clips. That being said, it is possible to move the clips around the hanger to place on either the top or bottom to meet your needs.', 'timestamp': 'Reviewed in the United States July 12, 2020', 'is_verified': True}, {'title': '5.0 out of 5 stars Attractive and Effective', 'author': 'Kindle Customer', 'rating': 5, 'content': 'These are attractive and sturdy hangers. The pant clips are strong and the rubberized inserts really help hold the clothes in place.', 'timestamp': 'Reviewed in the United States December 13, 2019', 'is_verified': True}, {'title': '4.0 out of 5 stars The ones I have that are whole, are great.', 'author': 'Skaiyler Belle', 'rating': 4, 'content': ""So, I'm gonna be ordering a replacement box. My box was missing 5 hangers, and three were broken, which is really disappointing. That said, the hangers that weren't broken feel pretty sturdy, and the clips are amazing. The color also matches well to the hooks on my velvet hangers which is absolutely awesome. I'd love to give them five stars, but with a few coming broken and several missing, that's hard to do."", 'timestamp': 'Reviewed in the United States March 17, 2021', 'is_verified': True}, {'title': '4.0 out of 5 stars Nice two piece copper hangers', 'author': 'E.T.', 'rating': 4, 'content': 'I like putting my go together outfits using these hangers in my closet. Easy to find certain outfits with this copper color. These hangers are new to me. I am hoping that they last long, they seems to be well made but only time will tell.', 'timestamp': 'Reviewed in the United States December 9, 2019', 'is_verified': True}]"
2,B06ZY941C9,False,True,False,,3,,4.6,84,"30Pack KOOBAY 13.7"" Rose Gold Metal Heavy Duty Clips Pants Hangers Trousers with Swivel Hook",https://aax-us-iad.amazon.com/x/c/RMD39H3NPt8e7McW3XDWhLQAAAGOHVkznQEAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDbS1Xi/https://www.amazon.com/gp/aw/d/B06ZY941C9/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=01ba517321821305a7eaaac531b266f5&hsa_cr_id=5676931360301&qid=1709889368&sr=1-3-9e67e56a-6f64-441f-a281-df67fc737124&ref_=sbx_be_s_sparkle_mcd_asin_2_img&pd_rd_w=qtk7Q&content-id=amzn1.sym.417820b0-80f2-4084-adb3-fb612550f30b:amzn1.sym.417820b0-80f2-4084-adb3-fb612550f30b&pf_rd_p=417820b0-80f2-4084-adb3-fb612550f30b&pf_rd_r=2CSXJW1WSGQF5KSP8QB0&pd_rd_wg=D77MV&pd_rd_r=197de776-3b6b-4533-991f-e06891824115,1,paid,"[{'title': '5.0 out of 5 stars Cute', 'author': 'Josh Persing', 'rating': 5, 'content': 'I love these. Aesthetically pleasing and my skirts look cute on them. Just know they are a bit bulky so if you don’t have much space I would look for a slimmer option. The clasps make it so they have to be separated and cannot be too close or they get caught in escort when you try to take them off the rack.', 'timestamp': 'Reviewed in the United States January 10, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars They worked very well AND yhey are attractive.', 'author': 'Amazon Customer', 'rating': 5, 'content': 'Sturdy attractive. I use for slacks.', 'timestamp': 'Reviewed in the United States July 29, 2022', 'is_verified': True}, {'title': '5.0 out of 5 stars Great', 'author': 'BOUSSALEM Samia', 'rating': 5, 'content': 'The item is great and beautiful. Good quality, quickly sent and received.Thank you! Very glad of my order!', 'timestamp': 'Reviewed in the United States September 9, 2018', 'is_verified': True}, {'title': '3.0 out of 5 stars Decent', 'author': 'MrDlNiver', 'rating': 3, 'content': 'They seem cheaper than I expected. The wire ends are unfinished with no caps to smooth the ends of the hook at the top. They do hold well and have a pretty color. They labeled it gold but they are really a rose gold.', 'timestamp': 'Reviewed in the United States October 2, 2019', 'is_verified': True}, {'title': '5.0 out of 5 stars Hanging in style', 'author': 'Amazon Customer', 'rating': 5, 'content': 'Love the quality and COLOR', 'timestamp': 'Reviewed in the United States September 16, 2019', 'is_verified': True}, {'title': '3.0 out of 5 stars Just okay', 'author': 'Hanna W', 'rating': 3, 'content': 'These hangers are okay. Nothing truly wrong with them. They don’t feel exceptionally sturdy and I don’t like how jagged the ends are, but they do the job. The color is great!', 'timestamp': 'Reviewed in the United States July 28, 2020', 'is_verified': True}, {'title': '2.0 out of 5 stars They tangled to easily which each other.', 'author': 'Lee', 'rating': 2, 'content': 'They tangled easily and often ended on the floor of the closet.', 'timestamp': 'Reviewed in the United States April 1, 2022', 'is_verified': True}, {'title': '1.0 out of 5 stars Item Is very thin and junky', 'author': 'SP', 'rating': 1, 'content': 'Very weak and thin', 'timestamp': 'Reviewed in the United States October 6, 2019', 'is_verified': True}]"
3,B07RDM1P5H,False,False,True,,2,15.96,4.7,34658,Clothes Hangers Plastic 40 Pack - Black Plastic Hangers - Makes The Perfect Coat Hanger and General Space Saving Clothes Hangers for Closet - Percheros Ganchos para Colgar Ropa Hangars,/Neaterize-Plastic-Clothes-Lightweight-Available/dp/B07RDM1P5H/ref=sr_1_2?dib=eyJ2IjoiMSJ9.Kwhuf0T9cr_CSGLKn-_c1z11Lf1BhG14z5MWrkkAqCQT_R3ibodh9TYT7jwNiJYLMS01EkjMU5KBs07dxdCnEmFQjMVleQrU1pMBpauYTh1PxHXPAZ91EFwNskBOgCAaKUfFq3PoE3bMIi1C3mx0TOnRqcmOTS6lVji_zPJRg7rfR1gcN77I-MsPaM5sgUiRroyIM7y3Tq-xGxizC-1vkEu_utsdPwMLuAFZGO79XfIhJZ16R49imLgXWxWsgR4JngVd-C0Xus3SJQCxor4IW_-CU_PlzFrOclezUR9JLjY.MXsyZWbIE7AFeAyx6p6HUQZt5ayPX2CXQuAoOYCfuvA&dib_tag=se&keywords=hangers&qid=1709889368&sr=8-2,1,organic,"[{'title': '5.0 out of 5 stars Serves its purpose', 'author': 'misskoosh', 'rating': 5, 'content': 'Functional, sturdy, good price.', 'timestamp': 'Reviewed in the United States March 4, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Perfect for you closet', 'author': 'Katie J', 'rating': 5, 'content': ""These are the perfect hangers for your closet. Sturdy, good looking, and saves space because they aren't too fat."", 'timestamp': 'Reviewed in the United States January 31, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Very Nice clothing hangers!', 'author': 'Bluefox82', 'rating': 5, 'content': 'Very durable hangers! Very vibrant color! Works very well for all types of clothing.', 'timestamp': 'Reviewed in the United States February 25, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Great value for the money', 'author': 'john parks', 'rating': 4, 'content': 'These hangers are a mellow color with no plastic trails left from being disconnected from their mold. They are sturdy, yet have a moderate amount of flexibility, which is handy. They have small hooks on the inside of the hanger instead of on the top, for people that prefer not to have collar dips on the top of the hanger and for shirts that don’t slide off as easily. I personally lovehaving notches/dips at the top of the hanger, since my shirts tend to slide off when clothing is moved around on the closet hanging rod, but my husband prefers a solid top that leaves no marks on his less delicate tops, and the only ones in this style that I can find in local stores are super cheap feeling and snap, while we haven’t had a single problem with these hangers after a few weeks of using them daily. These hangers also have the bottom straight bar that some hangers no longer have, which is handy for hanging slacks or leggings or coordinating outfits. All in all, a really good plastic hanger.', 'timestamp': 'Reviewed in the United States January 4, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Perfect hangar for everyday use', 'author': 'J. mathesius', 'rating': 5, 'content': ""These hangars are priced right and they have no weaknesses. Sturdy for all shirts and jackets. I don't have heavy winter coats so I can't talk to that, but for spring jackets and my everyday work and casual clothes they are perfect for me. I bought 2 packs and no regrets."", 'timestamp': 'Reviewed in the United States February 9, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Great Product', 'author': 'Ms. Doubtfire', 'rating': 5, 'content': ""Some hangers have odd shapes and don't hold my sweaters properly. They bend in the middle and sag after holding pants. This is a great product, it holds up well and is well made. You won't be disappointed. Plus the price is great. Would buy again"", 'timestamp': 'Reviewed in the United States February 7, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars good hangers', 'author': 'shawn', 'rating': 5, 'content': ""These Heavy-duty plastic clothes hangers are a game-changer! These hangers are incredibly sturdy and reliable, making them perfect for hanging heavy garments like winter coats, suits, or formal dresses. The durable plastic material ensures they won't bend or break under the weight of your clothes.What's great about these hangers is their versatility. They come with notches or hooks to hold strappy tops and dresses securely in place, preventing them from slipping off. The wide shoulder design helps maintain the shape of your clothing, preventing unsightly creases and wrinkles.Another advantage is their affordability. Compared to their wooden or metal counterparts, heavy-duty plastic hangers are budget-friendly, making it easy to upgrade your entire closet without breaking the bank.Furthermore, these hangers often have a slim profile, optimizing closet space and allowing you to hang more items without crowding. This is especially beneficial if you have a small closet or limited hanging space.In conclusion, heavy-duty plastic clothes hangers are a practical and cost-effective solution for keeping your wardrobe organized and in top shape. Their strength, versatility, and space-saving design make them a must-have addition to any closet. Say goodbye to flimsy hangers and welcome these reliable plastic hangers into your life!"", 'timestamp': 'Reviewed in the United States July 25, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Thinnish, but strong. Perfect!', 'author': 'greyman', 'rating': 5, 'content': 'Very nice hangers,well finished ( no sharp edges )Plus, I got purple. HighlyRecommend these CC clothes hangers.', 'timestamp': 'Reviewed in the United States January 14, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Great', 'author': 'NMMo', 'rating': 4, 'content': ""Bought these for my son in college. He has limited storage space for clothes so we got him these hangers to get clothes out of laundry baskets and piles on the floor. Helps keep the wrinkles down in his clothes too as the driers are not great at drying clothes completely.We bought the 20 pack to start, he doesn't have that many changes of clothes. But also these were the cheapest on amazon we saw.Not concerned about the fact they are plastic. You just can't load them down like some of the metal ones. But there's no concerns with just normal clothes."", 'timestamp': 'Reviewed in the United States February 9, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Good Buy', 'author': 'RobinL1962', 'rating': 5, 'content': 'They are basic plastic hangers. I was glad I could buy the little quantity I needed. This is 2nd or 3rd purchase of these hangars, I bought larger quantity on those two orders. I’d buy again and definitely recommend.', 'timestamp': 'Reviewed in the United States February 24, 2024', 'is_verified': True}]"
4,B01G3WS3PW,False,False,True,,3,21.99,4.7,32400,Utopia Home Premium Velvet Hangers 50 Pack - Non-Slip Clothes Hangers - Black Hangers - Suit Hangers with 360 Degree Rotatable Hook - Heavy Duty Coat Hangers,/Utopia-Home-Premium-Non-Slip-Hangers/dp/B01G3WS3PW/ref=sr_1_3?dib=eyJ2IjoiMSJ9.Kwhuf0T9cr_CSGLKn-_c1z11Lf1BhG14z5MWrkkAqCQT_R3ibodh9TYT7jwNiJYLMS01EkjMU5KBs07dxdCnEmFQjMVleQrU1pMBpauYTh1PxHXPAZ91EFwNskBOgCAaKUfFq3PoE3bMIi1C3mx0TOnRqcmOTS6lVji_zPJRg7rfR1gcN77I-MsPaM5sgUiRroyIM7y3Tq-xGxizC-1vkEu_utsdPwMLuAFZGO79XfIhJZ16R49imLgXWxWsgR4JngVd-C0Xus3SJQCxor4IW_-CU_PlzFrOclezUR9JLjY.MXsyZWbIE7AFeAyx6p6HUQZt5ayPX2CXQuAoOYCfuvA&dib_tag=se&keywords=hangers&qid=1709889368&sr=8-3,1,organic,"[{'title': '5.0 out of 5 stars No more falling off the hanger', 'author': 'Tide Fan', 'rating': 5, 'content': 'Think of the velvet like very light weight velcro. It just holds shirts to the hanger. Great for large necked blouses. They are thin so these are going to leave little puckers under the shoulder, but those iron right out. Overall these are great for the price and more durable than the rounded plastic hangers. If you want cedar, get ready to pay more, but these are great.', 'timestamp': 'Reviewed in the United States January 3, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Mostly strong, love the color, even my husband likes them.', 'author': 'Cheryl63Rose', 'rating': 5, 'content': 'I love these for my shirts, dresses and light weight workout pants. I had to buy more because my husband wanted his shirts on them as well. It holds t-tops and tank tops nicely as well, no sliding.', 'timestamp': 'Reviewed in the United States February 12, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Excellent hangers— None broke on me & they’ve all held up so far!', 'author': 'Chippo', 'rating': 5, 'content': 'I was really nervous to get hangers of Amazon, period, since it seemed like every single brand had a ton of reviews saying peoples’ hangers arrived broken, broke immediately, etc, but I’m happy to say all of mine arrived in flawless condition AND none broke on me during handling or since being put to use. I was honestly expecting at least a few to break but was very pleasantly surprised when none did. I was able to hang multiple pieces per hanger (as you can see in my photo; they’re mostly dresses, 2-3 per hanger). I could even flip the metal hook part for a few of them w/o any issues. I love that they’re so thin; they feel less bulky & look nicer than standard plastic hangers, in my opinion. Overall, I’m very happy with this purchase & will definitely be grabbing more to replace the hangers in my closet as well!•More details…-Quality / Texture: The ”velvet” feels fine; not super luxurious or anything, but they also don’t feel super cheap. As I said, none of my hangers arrived dirty or damaged. They also haven’t been attracting a lot of dust or lint either (tho that may vary based on what fabrics you put on them?).-Durability: I’ve had mine in use for ~2 weeks now, I believe. No issues with any breaking whatsoever— not even when my garment rack fell over by accident, haha… The heaviest fabrics I have on a single hanger include 2 full-length denim overalls (adult women’s size 6) without the hanger seeming to mind (aka it didn’t break). I’m not super rough or super delicate with them, so for me, they’ve been holding up well without much effort either way.I definitely recommend them!', 'timestamp': 'Reviewed in the United States November 4, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Slightly larger than many velvet hangers', 'author': 'Lost Gecko', 'rating': 5, 'content': ""I ordered these hangers because they measure 17.5 inches at the widest point. The hangers arrived in good condition, none broken. There was no lint on the hangers. The hook can be swiveled. They don't take up much space in the closet. The sturdiness is adequate for most clothing. I would not use these hangers for hanging up wet jeans to dry; probably not sturdy enough. I also would not use for hanging heavy winter overcoats."", 'timestamp': 'Reviewed in the United States December 14, 2023', 'is_verified': True}, {'title': '4.0 out of 5 stars Usually much better than all-plastic hangers', 'author': 'kbulgrien', 'rating': 4, 'content': 'After metal wire hangers kind of went the way of the dodo, we\'ve used plastic hangers. They have at least two issues:1) Break easily2) Too slippery for women\'s clothingThough we ""modded"" our plastic hangers by putting hot glue strips on them to make them less slippery, there was no way to get around them constantly breaking if you weren\'t careful enough when you pulled something off the plastic hanger.At some point I got fed up and did some searching and found these hangers. I bought some. This is my second order, so that tells you I\'m good with this product. Though the body of the hanger is still plastic (albeit covered with cloth), the metal hook is very sturdy compared to the plastic hangers. When the plastic hangers would break, it was usually the hook that would break off. After probably over a year of use on the original order, I do not recall having any of these hangers break.The other great positive is that all the slippery fabric items that slip off plastic hangers stay put on this hanger.When a number of our plastic hangers broke, I made this second order for enough hangers to replace all the plastic ones if we happened to want to do so. This leads to the one potential detractor for some customers. I personally felt we could get rid of the plastic hangers and be done with them, but I was told not to discard them. The velvety covering does make it harder to just slip something off the hanger. While I tend to not care about this, some family members do not really want to use these velvety hangers for clothing that doesn\'t need the velvet to stay on the hanger. I think this is mostly an issue when the clothes hang on a fairly high rod where a shorter person might not be as able to lift the clothing off the hanger. This is the only reason for the 4 versus 5 rating. If only I was using them, it would be a straight up 5, but since some family members have this issue, its only right to pass that along in the review.', 'timestamp': 'Reviewed in the United States January 4, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Good Hangers', 'author': 'Kay Babi', 'rating': 5, 'content': 'I loved these hangers, my clothes do not slip off of these and they are really sturdy. Great buy and will continue to buy.', 'timestamp': 'Reviewed in the United States February 17, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Make your clothes feel loved and your mornings a little less stressful!', 'author': 'Ms. ABC', 'rating': 5, 'content': 'Are like me: tired of your closet resembling a chaotic jungle where hangers seem to multiply like rabbits, leaving your clothes in a tangled mess? Then def get these!First off, let\'s talk about their luxurious vibe. Hanging your clothes on these plush black velvet hangers instantly upgrades your closet from ""meh"" to ""ooh la la!"" It\'s like giving your dresses a VIP spa treatment they never knew they needed.Now, onto the practical stuff. These hangers are not just a pretty face (or should I say, pretty velvet). They\'re space-saving dynamos! Thanks to their slim profile, I can fit way more clothes in my closet without it looking like a sardine can. No more bulky plastic hangers for me.And can we talk about the magical anti-slip properties of velvet? Slippery silk blouses and delicate dresses get the extra grip they need, preventing them from constantly taking nosedives onto the closet floor.Oh, and did I mention the aesthetic satisfaction of uniformity? Say farewell to the mismatched jumble of hangers that haunt your dreams. With black velvet hangers, every item in your closet gets to hang out in style, creating a visually appealing and oh-so-satisfying sense of order.But wait, there\'s more! These hangers aren\'t just for clothes. I hang scarves, belts, and even my collection of quirky hats!I\'ve elevated my closet game from chaotic mess to organized bliss, thanks to my favorite black velvet hangers. They\'re the unsung heroes of my wardrobe. Trust me, once you go velvet, you\'ll never look back!', 'timestamp': 'Reviewed in the United States February 20, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Strong, Quality Hangers.', 'author': 'Kennedy Emerson', 'rating': 5, 'content': 'All hangers arrived in shape and unbroken., The box was a bit beat up but the hangers turned out fine. These hangers really grip your clothes keeping shirts in place and they are excellent for larger sweaters and bulky items. The bright red looks really nice and I do love these hangers.', 'timestamp': 'Reviewed in the United States January 10, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Love', 'author': 'Jordan Aguirre', 'rating': 5, 'content': 'I only use black velvet hangers, and my boyfriend wanted to copy me lol. This one is the best deal on Amazon, but if you have Costco or Sam’s I recommend getting yours there bc it’s just a bit cheaper and you get way more', 'timestamp': 'Reviewed in the United States February 28, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Nothing slips!', 'author': 'Sheri A.', 'rating': 5, 'content': 'I have purchased so many of these over the years for myself, kids, family and friends. They have a slim profile, sleek look and nothing slips off of them. Get rid of those big bulky wood hangers.', 'timestamp': 'Reviewed in the United States March 1, 2024', 'is_verified': True}]"
