,asin,is_amazons_choice,is_sponsored,best_seller,manufacturer,pos,price,rating,reviews_count,title,url,page_nbr,subgroup,Amazon Brand Indicator,reviews
0,B087P8CSG2,False,False,False,,2,9.99,4.6,4596,"YEAKE Table Desk Vanity Makeup Mirror,8-Inch Portable Folding Mirror with Metal Stand 90°Adjustable Rotation Tavel Make Up Mirror Hanging Bathroom for Shower Shaving(Gray)",/YEAKE-Portable-90°Adjustable-Rotation-Bathroom/dp/B087P8CSG2/ref=sr_1_2?dib=eyJ2IjoiMSJ9.doo7R1uwf-uEzuKpOBYKa6OUBMcSPMX5Biy2yLyEpnHfi8qlMQG_Ko_rCY0ItRxiKvdbyUzsyZp2aDshdhFwJuCQHcUo6SoTMUuBJ4aNrP0Uq-693sDriU5OWZNgDf2U-dS4rOwHXaF0kdroljHr4yO-oPOHUI5IwxthXo_VLwFzxtBJZy31SPkYSUUeRuNKvfEjgIfloF1u3bL3AfLg77ngzdZsVPNBvzgHNR1CFwQT1O3pGjZzbsBIUip4GnNe4sLo27lT3oaMOE40i0QkV2CqLMEnDvC1pXMtqQYuXuE.z0fvKxFmreaPcuxrIeN2c-8vLs9JUQ567IQS92G2hKw&dib_tag=se&keywords=mirror&qid=1709972737&sr=8-2,1,organic,0,"[{'title': '5.0 out of 5 stars So great for the price.', 'author': 'Becca', 'rating': 5, 'content': ""I needed a new mirror for when I do my makeup. I love this mirror. It's sturdy and the perfect size."", 'timestamp': 'Reviewed in the United States February 28, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Just got it and love it', 'author': 'academic macadamia', 'rating': 5, 'content': 'cute mint green color (as depicted), mirror is very clear, and stands well. lightweight yet sturdy, perfect for my dorm.', 'timestamp': 'Reviewed in the United States March 3, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Travel amazing', 'author': 'Glennalynn Muna', 'rating': 5, 'content': 'I love the size of the mirror. Quality is amazing. I still use it after a year or two.', 'timestamp': 'Reviewed in the United States February 22, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars A bit rickety', 'author': 'Angel', 'rating': 4, 'content': 'A bit rickety but functional', 'timestamp': 'Reviewed in the United States October 23, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars a really GREAT mirror', 'author': 'HM.', 'rating': 5, 'content': ""THE IMAGE IS CRYSTAL CLEAR, IT'LIGHT WEIGHT. STAND STABLE AND EASY TO USE. You can't go wrong with this, as lomg as Amozon sends in one of it's spadded delivery envelopes."", 'timestamp': 'Reviewed in the United States February 12, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Good.', 'author': 'Vincent Inman', 'rating': 5, 'content': 'Perfect size for a slim bag. Good quality, my girlfriend loved it.', 'timestamp': 'Reviewed in the United States February 26, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Good value for the price', 'author': 'Yoko Kato', 'rating': 5, 'content': 'Exactly what I needed and reasonably priced. Light weight.', 'timestamp': 'Reviewed in the United States February 12, 2024', 'is_verified': True}, {'title': '3.0 out of 5 stars decent mirror', 'author': 'Stephanie', 'rating': 3, 'content': 'it’s a very mediocre mirror. it doesn’t have much weight to it—which could be a good or bad thing depending on what you’re looking for—thought it does give a bit of a cheap feeling to it. the stand seems to be very nice quality though. decently weighted metal, thought i believe it’s slightly wobbly. not overly so but still. i think i’d give it a slightly higher rating if it didn’t come in scratched too. :[p.s. it’s really hard to take photos of mirrors.', 'timestamp': 'Reviewed in the United States September 18, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Perfect little makeup mirror', 'author': 'Maargaret Plunkett', 'rating': 5, 'content': 'I love this standing mirror. I am a ""woman of a certain age\', as the French say and I wanted makeup mirror that did NOT have a magnifying mirror incorporated into it. I seaweed hard; I found this little mirror .', 'timestamp': 'Reviewed in the United States February 24, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars A great value thank you', 'author': 'Joe', 'rating': 5, 'content': 'This mirror is just what I needed to put my contacts in and out. I wish I was able to poke my eye more to continue to wear them. :) that one is on me the mirror is still fantastic to have around the home', 'timestamp': 'Reviewed in the United States February 22, 2024', 'is_verified': True}]"
1,B0B99H35TB,False,False,False,,3,8.99,3.7,1329,"Wall Mirror Full Length, Cheap Over / on Door, Acrylic, shatterproof Mirrors for Home Gym, 8""X8""-4 Pcs, Workout Non Glass Mirrors for Bedroom, Kids",/JEOYOO-Acrylic-shatterproof-Mirrors-Workout/dp/B0B99H35TB/ref=sr_1_3?dib=eyJ2IjoiMSJ9.doo7R1uwf-uEzuKpOBYKa6OUBMcSPMX5Biy2yLyEpnHfi8qlMQG_Ko_rCY0ItRxiKvdbyUzsyZp2aDshdhFwJuCQHcUo6SoTMUuBJ4aNrP0Uq-693sDriU5OWZNgDf2U-dS4rOwHXaF0kdroljHr4yO-oPOHUI5IwxthXo_VLwFzxtBJZy31SPkYSUUeRuNKvfEjgIfloF1u3bL3AfLg77ngzdZsVPNBvzgHNR1CFwQT1O3pGjZzbsBIUip4GnNe4sLo27lT3oaMOE40i0QkV2CqLMEnDvC1pXMtqQYuXuE.z0fvKxFmreaPcuxrIeN2c-8vLs9JUQ567IQS92G2hKw&dib_tag=se&keywords=mirror&qid=1709972737&sr=8-3,1,organic,0,"[{'title': '5.0 out of 5 stars Perfect for toddler', 'author': 'Berr', 'rating': 5, 'content': 'Got it for my young adventurer who is almost two, great quality and easy to use and clean', 'timestamp': 'Reviewed in the United States March 5, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Good', 'author': 'Ashley', 'rating': 5, 'content': 'Easily hang taking off plastic on new mirror so satisfying would buy again', 'timestamp': 'Reviewed in the United States March 7, 2024', 'is_verified': True}, {'title': '1.0 out of 5 stars Not as big as I thought', 'author': 'Jamie', 'rating': 1, 'content': ""This mirror is easily adhesive easy to put up but once again NOT as big as I thought it would be doesn't even look right on the back of a door because its so small so I put it on a wall by the bed"", 'timestamp': 'Reviewed in the United States February 28, 2024', 'is_verified': True}, {'title': '3.0 out of 5 stars Cheap quality', 'author': 'David Connolly', 'rating': 3, 'content': 'Cheap quality mirror reflects unevenly and cracks very easily because the backing is not stiff. But generously gave 3 stars considering the low price. 8”x8” is pretty small, too, so think about that.', 'timestamp': 'Reviewed in the United States November 16, 2023', 'is_verified': True}, {'title': '4.0 out of 5 stars As pictured, works well.', 'author': 'Tara', 'rating': 4, 'content': ""I will start by saying that 3 out of 4 panels were great. The mirror is a tad distorted, but would have worked well for the reason I bought it. This was purchased as a cheap/safer option for my baby's nursery to play with during tummy time. The adhesive is great, mirror is plastic so I am not concerned about shattering, and the edges are rounded. My review stars were based off of the reasons listed. My one problem was that the top panel had a deep cut taken out of it, possibly from a box cutter in the factory? There were no cuts on the packaging, so I am unsure how it happened. This was disappointing as I would need all 4 panels to make a square and did not feel comfortable leaving a sharp cut within baby's reach. However, customer service responded very quickly and refunded what I spent so I am not upset! I ended up making a tall rectangle with the 3 remaining panels and called it a day. Good product, you get what you pay for. Even better customer service!"", 'timestamp': 'Reviewed in the United States January 28, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Perfectly safe mirror if you worry about glass ones', 'author': 'Allie', 'rating': 5, 'content': 'This was super easy to install. There are so many options on how you can arrange the little squares. It can be a nice decorative mirror, or just a practical back of the door full-length mirror. The 4 panels that it comes with are just right for that. Which is all I wanted. And the best part, my giant dog knocking herself into the door, won\'t break any glass if it happens to knock one loose. But so far, it seems to be sticking very well.I believe I got the 8"" panels, and I\'m not a small girl. So, they\'ll most likely be good got anyone. I intentionally raised the camera to not show my face.', 'timestamp': 'Reviewed in the United States October 22, 2023', 'is_verified': True}, {'title': ""2.0 out of 5 stars (Return Review- Pros and Cons) Don't look in the mirror!"", 'author': '@HobartAdventures', 'rating': 2, 'content': 'Bought this as a Christmas gift for my daughter. She put them up and was like ""MAAAAAHHHHHMM!!! You have to return these mirror tiles! It\'s like I\'m looking in those mirrors at the fair on that thing you walk through."" And it did!!! They made us look 3x larger (width wise) than we actually are. We\'re average size I\'m 5\'3, shes 5\'5. My husband thought we were kidding and was making jokes until he stood in front of it and was like ""DAMN! These even make me look fat."" He\'s 6\'3 and 220#The stickies they give you, are out of this world! They deserve 500 stars! We removed them with heat and it STILL ripped the paint off, and the drywall paper off clean down to the gypsum.Honestly, I love mirrors. I thought these were going to be perfect and I would have kept them if I was going to use it to bounce light around my dark house. I have nowhere to put them though. I have a million other ideas for them, just not good as an actual mirror you\'d use on the daily to get ready with.', 'timestamp': 'Reviewed in the United States January 3, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Great Quality', 'author': 'YOE', 'rating': 5, 'content': 'Smaller than I expected because I didn’t read the description. Overall a great product', 'timestamp': 'Reviewed in the United States March 6, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Much smaller than it looks', 'author': 'Amie Hanley', 'rating': 4, 'content': 'I was excited to get this for my teenage son to put on the back of the door so he would have a full-length mirror without spending a bunch on it. The pictures on this listing make the mirror squares look much larger than they are. Look at the sizing before purchase to ensure they are what you expect. Overall though, they have been sturdy on the back of his door.', 'timestamp': 'Reviewed in the United States January 25, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Awesome', 'author': 'MyDogIsMyLife', 'rating': 4, 'content': ""This is actually an awesome product. It's cheap but functional as a short term or temp solution.Mirror quality isn't the best but for the price and portability it's worth it. Use these while apartment hopping and vanlifing when I need a full mirror and none are around. Not being glass is beneficial to me and the lightweight allows me a portable folding mirror. I basically attached them together with ribbon and gorilla glue on the back so can unfold the mirror down(like a ladder) but travel with it compact.So these are cheap but also awesome - if you want a super nice mirror then would aim for glass. This is perfect for travel."", 'timestamp': 'Reviewed in the United States December 19, 2023', 'is_verified': True}]"
2,B0C23LCG2V,False,False,False,,4,35.99,4.6,2118,"BEAUTYPEAK 20 Inch Round Mirror, Gold Metal Frame Circle Mirror, Wall Mirror for Entryway, Bathroom, Vanity, Living Room, Gold Circle Mirror",/BEAUTYPEAK-Mirror-Circle-Entryway-Bathroom/dp/B0C23LCG2V/ref=sr_1_4?dib=eyJ2IjoiMSJ9.doo7R1uwf-uEzuKpOBYKa6OUBMcSPMX5Biy2yLyEpnHfi8qlMQG_Ko_rCY0ItRxiKvdbyUzsyZp2aDshdhFwJuCQHcUo6SoTMUuBJ4aNrP0Uq-693sDriU5OWZNgDf2U-dS4rOwHXaF0kdroljHr4yO-oPOHUI5IwxthXo_VLwFzxtBJZy31SPkYSUUeRuNKvfEjgIfloF1u3bL3AfLg77ngzdZsVPNBvzgHNR1CFwQT1O3pGjZzbsBIUip4GnNe4sLo27lT3oaMOE40i0QkV2CqLMEnDvC1pXMtqQYuXuE.z0fvKxFmreaPcuxrIeN2c-8vLs9JUQ567IQS92G2hKw&dib_tag=se&keywords=mirror&qid=1709972737&sr=8-4,1,organic,0,"[{'title': '5.0 out of 5 stars Beautiful!', 'author': 'Naomi R.', 'rating': 5, 'content': 'I absolutely love the new aesthetic that this mirror brings. I ordered the 30” and it is perfect in sizing. I also love that it came with drywall anchoring screws. It had a solid hanger on the bath of the mirror, which makes it very easy to hang. It does have a small gap between the metal, but it isn’t very noticeable.', 'timestamp': 'Reviewed in the United States February 21, 2024', 'is_verified': True}, {'title': ""5.0 out of 5 stars Sleek Style Meets Function: BEAUTYPEAK's 18 Inch Round Mirror Enhances Any Space"", 'author': 'Mandi', 'rating': 5, 'content': 'The BEAUTYPEAK 18 Inch Round Mirror is a stylish addition to any room, blending functionality with modern aesthetics. Its black metal frame gives it a sleek, contemporary look, perfect for any decor style. The size is ideal for a variety of settings, from bathrooms to entryways, providing both utility and a decorative touch. The quality of the mirror is excellent, offering a clear reflection without distortion. Easy to install, it comes with everything needed for a hassle-free setup. A great choice for those looking to add a touch of elegance to their home', 'timestamp': 'Reviewed in the United States February 21, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Great Mirror!', 'author': 'MonteePython', 'rating': 5, 'content': 'This mirror is exactly what we were looking for at an affordable price. We hung it on our wall which was very easy do the installed hardware on the mirror. The mirror was packaged very well and had not been damaged upon delivery. It looks exactly like it does in the picture. Very sturdy and well made.', 'timestamp': 'Reviewed in the United States February 26, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Cute lil thang', 'author': 'possofazer', 'rating': 5, 'content': ""I like this. It's cute and I found it easy to hang and Iam by no means a handy person. It's also lightweight. I use it mainly for decoration. I don't notice any warping in the mirror, though. Some reviews mentioned that the black around the mirror isn't seamless, there's a tiny tiny gap on the top of the mirror. It doesn't bother me at all, but if you're using it as your daily mirror or just notice those things, it might drive you crazy lol"", 'timestamp': 'Reviewed in the United States February 15, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Decorative mirror', 'author': 'Michael', 'rating': 4, 'content': 'Both metal and mirror were good quality, but there was a slight gap where the metal connected. Hard to see from a far but still bugs me. Decent value considering cost.', 'timestamp': 'Reviewed in the United States February 25, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Great Mirror!', 'author': 'jessica', 'rating': 5, 'content': 'Light weight and aesthetically pleasing for an affordable price! It fits perfect on my corner wall and brings everything together.', 'timestamp': 'Reviewed in the United States February 3, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars very nice', 'author': 'Jennifer Spenningsby', 'rating': 5, 'content': 'This is not special by any means, it is basic, however it was packaged well and was not broken and the price was good. It has two keyholes on the back for hanging so It is very secure. Comes with screws and plastic anchors.', 'timestamp': 'Reviewed in the United States January 24, 2024', 'is_verified': True}, {'title': ""5.0 out of 5 stars It's great super light!"", 'author': 'Jaimee Warzyniak', 'rating': 5, 'content': ""I just really like it! I adore gold accent pieces! Ive been wanting a gold circle mirror for a-while. I did it and it looks great! This mirror comes with anchors, I only used one as the mirror is very light. It didn't ruin the dry wall. It took 3 minutes to hang up. It's a great addition to whatever you're trying to style! If your hesitate on this item don't be! It's great, will upload photos soon! It's an Amazon must buy."", 'timestamp': 'Reviewed in the United States January 19, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Beautiful addition to my guest bath', 'author': 'Tiffany', 'rating': 5, 'content': ""I did a remodel to my guest bath and was in search of a mirror just like this. Every store had them priced extremely expensive. This is a great price and looks very sleek in my bath above the vanity. Great purchase! I'm very happy."", 'timestamp': 'Reviewed in the United States February 29, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Highly recommend!!', 'author': 'Tina', 'rating': 5, 'content': 'This mirror was very light! Very easy to hang! It was very clear with no distortion! I definitely recommend this mirror! I actually returned it because I bought the same one in black to use instead!', 'timestamp': 'Reviewed in the United States February 27, 2024', 'is_verified': True}]"
3,B0CFXHKR5R,False,False,False,,5,52.99,4.5,141,"18""x58"" Full Length Mirror, Floor Mirror, Arched Full Length Mirror with Stand, Wall Mirror, Full Body Mirror Freestanding, Wall Mounted Mirror for Bedroom Living Room,Gold",/BEVERDY-Length-Freestanding-Mounted-Bedroom/dp/B0CFXHKR5R/ref=sr_1_5?dib=eyJ2IjoiMSJ9.doo7R1uwf-uEzuKpOBYKa6OUBMcSPMX5Biy2yLyEpnHfi8qlMQG_Ko_rCY0ItRxiKvdbyUzsyZp2aDshdhFwJuCQHcUo6SoTMUuBJ4aNrP0Uq-693sDriU5OWZNgDf2U-dS4rOwHXaF0kdroljHr4yO-oPOHUI5IwxthXo_VLwFzxtBJZy31SPkYSUUeRuNKvfEjgIfloF1u3bL3AfLg77ngzdZsVPNBvzgHNR1CFwQT1O3pGjZzbsBIUip4GnNe4sLo27lT3oaMOE40i0QkV2CqLMEnDvC1pXMtqQYuXuE.z0fvKxFmreaPcuxrIeN2c-8vLs9JUQ567IQS92G2hKw&dib_tag=se&keywords=mirror&qid=1709972737&sr=8-5,1,organic,0,"[{'title': '5.0 out of 5 stars Beautiful mirror, nice quality!', 'author': 'LG', 'rating': 5, 'content': 'I was debating on whether to get this for my living room and I’m so glad I did! It is the right size for a small room but the frame is pretty and not too shiny. It arrived quickly and no assembly needed. Would def buy again if I had a bigger place or needed more.', 'timestamp': 'Reviewed in the United States February 12, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Obsessed with this!', 'author': 'SASHA NICOLE', 'rating': 5, 'content': ""I purchased in a whim and I'm SO GLAD I DID! Its beautiful, took less than a minute to install and changes the whole look of a room! I wish I had purchased a larger size, but thats on me. Amazing deal for the price!"", 'timestamp': 'Reviewed in the United States February 27, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Beautiful', 'author': 'jessndusty', 'rating': 5, 'content': 'I bought this for my daughter for Christmas. She wanted to make over for her room, again. I was hesitant to spend a lot of money this time and that’s why I bought this mirror. I was amazed at how beautiful and how much clarity this mirror has for the price. The small gold frame adds so much class to this non expensive piece.It also has a stand, so you ham hang it, or just position it in the corner of your room.I would definitely recommend this product.', 'timestamp': 'Reviewed in the United States February 20, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Nice mirror but not enough screws', 'author': 'cpcateyes13', 'rating': 4, 'content': ""It is a very nice mirror and the mirror is what I expected but why? Why would the company only provie 3 screws for either the door mounts or the wall mount? I literally have to go to the hardware store and buy another screw for the door mounts so I could hang the mirror. The company needs to include a 4th screw. I'm totally baffled as to why they ould only include 3. It's just so odd. Anyway. I was ale to hang the mirror on the door and it works great now that I have a 4th screw,"", 'timestamp': 'Reviewed in the United States January 20, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Beautiful mirror!', 'author': 'Lex Uch', 'rating': 5, 'content': ""This mirror is a must buy. It's beautiful. Sturdy but not too heavy to move by one person. I love it!! I purchased the gold arch mirror."", 'timestamp': 'Reviewed in the United States February 9, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Mirror nice', 'author': 'Lari bear', 'rating': 5, 'content': 'Nice came packaged well.nice size .', 'timestamp': 'Reviewed in the United States March 3, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Honest review', 'author': 'Happy customer', 'rating': 5, 'content': 'The media could not be loaded. I love this mirror already, it’s so beautiful it’s not AS big as I wanted it but it fits in my room just right, it gives a wide view of everything I don’t know how to explain it but I’m inlove with this mirror', 'timestamp': 'Reviewed in the United States February 8, 2024', 'is_verified': True}, {'title': '3.0 out of 5 stars Warped', 'author': 'AA', 'rating': 3, 'content': 'Warped toward center of the mirror. Looks decent when you stand up close to it though.', 'timestamp': 'Reviewed in the United States February 3, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Nice over-the-door mirror', 'author': 'The Mizes', 'rating': 4, 'content': ""I got his mirror to hang on the back of my door so I didn't have to nail or screw anything into the wall. It was fairly easy to assemble. You just have to screw in the hangers to the back of the mirror. The hangers themselves are a bit flimsy and thin, but are adjustable allowing you to adjust the mirror to different heights. I haven't had any iddues with the mirror swinging and it has stayed in place well."", 'timestamp': 'Reviewed in the United States February 29, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Awesome reflection', 'author': 'Fabian', 'rating': 5, 'content': ""Good clean clear quality. Only had to clean it once, but I'm messy. It adds to my room. Love it"", 'timestamp': 'Reviewed in the United States February 22, 2024', 'is_verified': True}]"
4,B092746858,False,False,False,,6,18.99,4.3,4634,"Glass Full Length Wall Mirror Tiles, 14'' x 12'' x 4PCS, Full Body Mirror for Bedroom, Full Length Mirror Wall Mounted for Home Gym, Door (14'' x12''-4PCS)",/Length-Mirror-Frameless-Bedroom-Mounted/dp/B092746858/ref=sr_1_6?dib=eyJ2IjoiMSJ9.doo7R1uwf-uEzuKpOBYKa6OUBMcSPMX5Biy2yLyEpnHfi8qlMQG_Ko_rCY0ItRxiKvdbyUzsyZp2aDshdhFwJuCQHcUo6SoTMUuBJ4aNrP0Uq-693sDriU5OWZNgDf2U-dS4rOwHXaF0kdroljHr4yO-oPOHUI5IwxthXo_VLwFzxtBJZy31SPkYSUUeRuNKvfEjgIfloF1u3bL3AfLg77ngzdZsVPNBvzgHNR1CFwQT1O3pGjZzbsBIUip4GnNe4sLo27lT3oaMOE40i0QkV2CqLMEnDvC1pXMtqQYuXuE.z0fvKxFmreaPcuxrIeN2c-8vLs9JUQ567IQS92G2hKw&dib_tag=se&keywords=mirror&qid=1709972737&sr=8-6,1,organic,0,"[{'title': '5.0 out of 5 stars Fantastic', 'author': 'GC', 'rating': 5, 'content': 'The product came in immaculate condition. The instructions were clear and it was easy to install. Word of caution : please mark the area with a pencil where you actually want to stick it and make sure the wall is even and plain. The sticker and glue is super strong and slight up and down will make it impossible to take it off unless you want to destroy it. The warping issue which most of them complain can be taken care by leaving a minor gap between the glasses. Overall as quite happy and satisfied with the product for the price and quality', 'timestamp': 'Reviewed in the United States March 1, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Easy Breezy and Beautiful', 'author': 'Chaim', 'rating': 5, 'content': 'These mirrors come packed perfectly and with super easy instructions too. Had them up in minutes and they look wonderful. Lite weight but great quality.', 'timestamp': 'Reviewed in the United States January 14, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Great option for a fraction of the price!', 'author': 'Fuchsia Angel', 'rating': 4, 'content': 'I bought two 24 packs of the 12""x14"" mirror tiles for my home gym project, which gave me an 8\' wide x 5\' tall mirror. It\'s not perfect (pros and cons below), but I still love it and am very satisfied with this purchase!Pros: 1) I love that I was able to build a giant mirror for only about $180 (after buying 3m Command Strips as an alternative installation option). 2) Easy and cheap shipping (they come in a very small box). 3) Easy install (with 3m Command Strips you can remove the tiles and put them back up as many times as needed to get it perfect). 4) Modular and scalable you can set them up in any configuration or shape you want and expand/add more later. 5) If you move to a new place, you can take them with you (just buy more Command Strips). 6) The tiles look like real mirrors. 7) Speedy delivery.Cons: 1) Distorted image or gaps between tiles. If you put them right up against eachother the cracks distort the image. If you put a small gap between them it looks better but then you have tiny gaps. With the 3m Command Strips, I was able to do lots of trial and error to get the most seamless mirror possible, but it\'s still not absolutely perfect. 2) The sticky stuff they provide (glue and double sided sticky foam) will ruin a wall if you need to remove them (see other reviews). This is where the 3m Command Strips come in. I got the ""small"" size and cut them in half, putting one in each corner of every tile, and haven\'t had a single issue. These added about $40 to my total project cost, but is well worth it for the ease of installation, removal and moveability.All in all, I would go this route again if I ever have to set up another home gym on a budget. It is a very affordable and easy way to have a huge mirror. You just have to decide if you want small gaps between tiles or a fun house effect along the edges, which still beats spending a thousand dollars on a giant heavy mirror in my opinion. I went with the funhouse option, but it doesn\'t bother me when I think about how much money I saved.', 'timestamp': 'Reviewed in the United States November 6, 2023', 'is_verified': True}, {'title': '5.0 out of 5 stars Wall mirror', 'author': 'Amber Lea', 'rating': 5, 'content': ""This mirror is amazing. I had no mirror in my bedroom. Easy to put up. Looks great. I would recommend and I'm picky."", 'timestamp': 'Reviewed in the United States January 23, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Lovely, and great customer service', 'author': 'Ross J.', 'rating': 5, 'content': 'Easy to put up using command strips, and didnt crack when I had to pull them off to reposition. One of my 16 was chipped, they promptly sent me a replacement even though I did not get a chance to open and install til outside my return window. I will likely be ordering more now!', 'timestamp': 'Reviewed in the United States February 21, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Supersede my expectations', 'author': 'Iesha Taylor', 'rating': 5, 'content': 'My daughter picked these out and I was afraid they were going to look for/feel cheap when we receive them. However, I was completely wrong! These are so heavy and it is a real mirror. It comes in four pieces so you can style them as you want on the wall, but she just wanted them straight down like a full length mirror.', 'timestamp': 'Reviewed in the United States January 31, 2024', 'is_verified': True}, {'title': '3.0 out of 5 stars They’re alright —- not the best, not the worst', 'author': 'Savannah London', 'rating': 3, 'content': 'I had higher expectations for these. When they’re lined up like I have them, they definitely are a bit distorting. I think they would be good in a different orientation. Easy to apply to the wall— didn’t have problems with that, I’m just personally not a big fan of how they look.', 'timestamp': 'Reviewed in the United States December 5, 2023', 'is_verified': True}, {'title': '4.0 out of 5 stars Looks nice', 'author': 'Andria', 'rating': 4, 'content': 'Got for my daughter and it looks nice. Easy to put on wall and sticks well. Unsure though if have to take off the wall eventually if move if they would come off good. One came chipped a little bit in corner but I guess it’s whatever. Not highly noticeable. My daughter though accidentally sat on one when it was on bed before I put up and it broke in half! Sucks! But accidents happen. Just put the other 3 up. I’ll probably order more eventually to add to the 3 on her wall now and use 2 or 3 squares of them for myself and my room eventually,', 'timestamp': 'Reviewed in the United States February 4, 2024', 'is_verified': True}, {'title': '4.0 out of 5 stars Good Mirror, Bad Mounting Method (See Recommendation)', 'author': 'Nebraska Joe', 'rating': 4, 'content': 'The aluminum mounting brackets and yellow sticky adhesive stickers are awful. Instead, I recommend using a “J mold mirror mount” to support the bottom of mirror and plastic mirror clips for the top (to keep it from tipping forward). See my photos of bracket and clips from the orange big box store. I also took photos comparing a J Bracket to the flimsy one that comes with the mirror (which wedges the mirror flush against a wall … unless your wall is perfectly flat, you’re in for trouble if you use the supplied bracket). Trust me, this will eliminate the warping, distortions, and heartache mentioned in other reviews.Secure the J bracket to studs (16” apart in most homes so I found 3 or 4 for my 48” J bracket). You can supplement with 1-2 drywall anchors. You will need to drill a couple holes in the aluminum J bracket to line up with your studs. Use a 1/8” drill bit on the bracket and 13/64” bit for the drywall anchors from my photo. The screws that come with the mirror are 1-inch #8 wood screws 1”. These are not quite long enough to go deep enough into studs (get your mind out of the gutter and read on). Instead, pick up 1 1/4” wood screws instead (also #8) to secure the J bracket to the studs. Pick up and 1 1/2” #6 for the mirror clips if you want to hit a stud for those (optional, drywall anchors enough for mirror clips). The mirror rests in the channel of the J bracket and allows play so your mirror stays straight!)Hope this helps. You will not needy adhesive if you use the J bracket on the bottom (cradles the mirror in the channel) and clips at the top. Don’t mess with glue, command strips, etc)', 'timestamp': 'Reviewed in the United States January 2, 2024', 'is_verified': True}, {'title': '5.0 out of 5 stars Very Happy', 'author': 'Bryan H.', 'rating': 5, 'content': 'This product is too notch. Packing was very secure, everything was intact on arrival. Instructions for installation are very simple and easy to follow. I installed 4 panels in about 45 minutes for our home gym. I would definitely purchase again.', 'timestamp': 'Reviewed in the United States March 1, 2024', 'is_verified': True}]"
